loosing_hero_id_1,loosing_hero_id_2,loosing_hero_id_3,loosing_hero_id_4,loosing_hero_id_5,winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
13,27,40,55,60,1,28,39,64,104
47,63,74,83,87,29,31,42,46,86
3,27,57,72,76,30,43,47,80,85
21,28,50,69,98,2,14,63,86,106
28,37,63,76,84,9,13,51,79,93
8,9,32,65,87,10,56,60,84,111
39,48,54,86,92,15,55,64,73,89
20,21,46,47,68,26,35,50,74,95
11,18,38,86,92,21,48,50,51,100
25,27,48,55,84,16,20,31,35,81
48,75,79,87,96,16,54,63,74,84
3,25,39,51,95,6,35,41,42,94
25,26,54,71,86,30,39,46,50,99
3,28,46,68,106,21,55,93,100,112
5,13,53,62,67,25,26,42,57,114
18,20,21,51,75,12,71,74,79,87
20,30,53,64,66,1,33,45,55,87
13,47,63,100,102,2,46,60,76,86
11,26,47,50,55,1,16,17,51,68
18,22,31,48,98,27,43,53,66,80
9,10,16,37,107,1,8,84,88,111
7,15,46,60,68,6,29,47,79,84
3,9,58,65,80,33,48,73,92,99
29,30,40,42,104,46,64,84,86,93
21,30,48,61,66,35,64,83,95,101
6,64,74,75,101,20,44,78,92,104
21,39,65,87,100,20,31,38,72,106
7,23,79,93,110,6,10,20,42,43
26,28,44,76,84,5,7,21,60,104
7,12,39,75,99,26,30,74,78,106
26,38,54,55,64,13,14,27,35,98
13,16,48,62,68,20,69,72,74,88
13,60,75,84,114,4,9,28,31,36
60,72,73,107,111,8,23,29,79,109
13,17,26,62,77,35,46,75,83,88
47,63,68,83,96,42,50,65,74,86
21,55,75,93,100,1,7,11,50,65
27,42,75,85,99,3,15,33,43,98
46,51,73,79,90,19,22,52,53,91
30,33,72,85,101,9,27,34,77,99
5,28,55,63,76,94,96,97,107,112
39,41,47,64,86,29,46,78,85,101
17,60,69,98,101,20,57,58,93,109
3,15,29,73,80,9,31,34,65,83
13,43,78,79,84,7,64,93,101,104
26,29,43,44,97,2,16,69,90,94
7,23,52,74,79,9,41,43,47,86
5,45,87,89,98,10,14,52,90,91
16,30,74,86,93,8,28,87,88,97
3,7,46,57,72,12,50,65,74,107
8,20,28,74,108,4,15,29,90,102
1,20,25,39,110,12,22,35,101,102
1,26,55,97,110,43,51,54,90,107
26,35,39,71,100,47,59,65,86,112
11,27,87,94,99,7,31,51,70,76
8,39,60,75,97,50,51,55,74,109
21,55,60,72,112,15,28,71,79,106
39,42,50,57,71,7,34,55,68,93
17,26,29,88,93,4,7,52,55,86
20,29,39,50,109,8,47,86,101,110
18,30,60,74,87,20,39,80,84,93
5,28,40,63,65,9,33,73,86,103
19,30,53,74,91,21,28,58,80,100
7,26,36,72,80,42,46,58,65,111
5,35,42,75,102,8,11,28,90,97
18,32,34,41,87,7,27,36,54,114
8,27,43,64,96,15,41,68,74,86
2,42,50,88,92,27,49,54,65,87
27,30,50,70,85,41,94,98,103,110
2,48,79,83,93,15,49,87,99,102
17,62,63,64,88,3,51,53,81,91
33,41,68,72,74,20,27,38,43,77
31,65,72,74,101,40,41,58,77,84
33,45,48,50,51,54,55,64,74,92
34,44,85,86,87,7,8,22,65,101
72,74,79,85,92,39,44,55,86,90
39,51,63,66,89,5,17,54,55,92
2,48,51,68,88,8,74,84,96,101
13,41,48,87,103,1,20,28,34,79
23,45,74,78,81,56,65,84,91,93
2,7,11,50,99,15,46,85,100,105
13,38,76,104,111,29,34,48,79,86
8,20,26,35,99,44,75,84,96,101
6,16,65,74,87,20,93,104,106,107
7,16,57,63,70,5,42,49,75,96
7,10,41,66,74,25,27,28,58,72
40,50,59,96,106,31,52,56,69,100
7,23,48,53,86,5,8,13,63,89
3,38,43,47,60,65,71,74,89,110
21,31,40,42,112,3,22,28,50,72
9,20,63,76,98,53,74,80,86,89
6,28,87,91,94,44,84,86,89,97
27,34,63,84,108,17,60,81,87,110
16,47,54,75,85,11,18,51,68,88
6,20,47,64,69,27,37,53,66,78
26,39,42,87,93,18,43,57,64,69
7,29,31,43,89,27,33,42,78,99
7,11,39,40,70,20,28,50,72,92
13,16,79,93,96,9,41,65,73,84
8,23,65,76,86,6,9,16,35,57
21,25,26,72,84,15,27,42,87,100
2,13,37,54,87,23,63,79,90,104
8,47,76,84,92,20,21,72,87,96
4,15,41,76,87,2,6,13,20,61
8,27,63,64,101,9,29,30,34,41
8,30,32,74,97,2,5,39,71,77
12,36,68,71,97,5,48,74,96,100
16,30,47,49,75,9,20,41,76,101
26,29,42,44,52,14,16,31,41,101
23,37,47,85,103,27,59,74,77,98
1,17,20,69,87,8,30,94,97,105
40,54,63,65,88,15,71,83,86,98
7,41,69,95,101,6,20,29,50,74
30,38,76,81,111,43,53,69,70,86
18,20,29,106,111,7,34,41,67,87
8,25,74,97,101,4,36,45,82,99
31,33,39,71,99,19,28,73,86,91
43,60,64,76,104,18,35,71,90,99
7,8,27,90,108,16,59,70,75,104
15,65,69,75,86,9,29,42,87,97
50,51,54,84,106,6,23,35,88,90
40,42,51,76,91,1,30,46,96,101
4,12,53,90,102,6,9,42,44,79
13,18,29,51,68,14,15,38,75,87
18,50,94,107,108,2,11,28,101,106
48,55,73,76,86,3,11,17,40,51
7,16,31,39,43,4,26,47,51,60
7,34,47,69,90,40,53,77,84,101
4,29,64,76,84,7,17,20,56,96
11,20,28,50,101,7,39,42,51,68
5,48,60,86,96,1,3,20,65,106
21,64,81,84,101,3,14,25,60,106
47,51,89,92,95,5,29,65,73,98
7,17,26,55,93,1,11,71,87,112
33,46,51,59,101,1,9,45,78,96
13,26,53,54,90,8,17,62,79,88
7,45,49,50,99,16,18,39,68,91
7,17,22,25,54,2,10,11,26,83
7,21,55,72,87,11,50,51,59,84
43,64,65,77,79,7,41,53,101,106
15,27,49,69,87,11,28,50,53,91
2,3,28,39,112,34,86,99,100,110
20,39,47,84,106,26,41,43,64,99
7,46,47,63,112,11,12,30,100,110
7,19,25,84,91,21,65,72,85,112
16,27,46,67,69,25,35,50,51,107
1,16,74,96,101,6,29,30,39,103
16,35,64,74,88,8,25,60,86,97
7,31,69,73,101,41,46,64,80,85
7,30,56,62,74,26,43,53,69,72
3,11,20,36,38,35,57,85,86,93
5,30,47,54,69,21,41,86,87,98
15,41,50,79,109,2,9,76,93,112
49,55,66,69,86,27,45,68,73,103
29,35,54,58,87,20,23,52,79,99
56,97,105,107,110,8,22,26,47,50
25,37,39,42,61,22,51,62,82,86
3,11,20,44,65,2,8,25,50,100
9,15,18,64,99,1,7,29,39,90
6,11,20,92,98,19,26,55,91,95
28,69,76,86,92,17,40,50,77,98
41,43,47,66,87,51,78,86,89,101
9,20,29,49,86,30,41,64,83,88
11,18,68,85,97,12,20,50,69,74
1,11,26,50,88,7,30,39,55,93
9,10,38,79,91,21,41,42,78,87
8,26,68,74,104,10,28,30,39,57
9,28,44,50,98,32,41,59,73,79
20,22,38,68,106,30,46,53,58,80
7,21,54,74,103,5,9,13,51,73
26,43,72,75,88,25,29,30,46,95
13,30,31,46,93,6,11,20,26,33
26,29,43,54,66,6,21,69,87,103
10,31,55,70,107,7,36,51,81,87
2,9,12,74,79,20,28,54,94,103
21,39,40,63,88,49,52,73,86,98
54,63,68,75,82,30,41,53,74,101
13,30,36,96,101,61,68,78,92,93
15,34,47,50,85,7,25,94,100,112
36,49,57,60,87,7,15,23,40,86
23,41,74,88,111,8,27,55,106,107
2,14,37,73,104,28,63,86,98,106
13,18,27,30,74,21,41,57,87,97
17,29,30,57,93,1,16,26,39,52
7,12,17,86,110,19,26,57,71,94
11,17,68,86,98,10,13,16,65,87
2,63,65,68,83,42,46,79,88,96
7,9,53,54,68,56,86,95,96,107
53,61,69,82,85,26,33,65,68,92
3,55,62,72,74,15,28,30,46,112
5,10,13,65,69,3,9,28,58,80
37,65,76,94,107,13,28,55,70,75
3,21,76,77,89,16,53,63,88,95
9,65,78,83,86,26,54,68,88,106
28,37,52,63,99,6,25,30,49,53
7,11,29,86,93,8,16,51,74,112
28,37,40,46,48,27,52,70,102,114
7,42,43,52,53,10,46,64,69,101
20,54,68,74,99,63,65,73,89,92
5,40,51,72,74,7,9,45,47,102
15,29,41,50,64,7,27,44,65,106
11,50,63,64,100,52,71,77,92,110
17,28,32,87,93,9,82,90,98,107
30,39,57,67,99,7,17,48,55,86
27,30,47,78,88,15,34,56,68,102
13,26,51,80,101,15,36,59,70,75
27,47,62,64,78,7,29,34,41,68
20,67,74,75,98,2,15,21,84,93
19,22,50,85,110,28,31,46,57,76
25,26,41,60,67,20,29,39,54,62
1,51,74,79,88,10,28,29,30,68
10,34,53,66,88,3,9,51,67,74
30,46,51,54,87,47,50,52,71,84
9,13,56,60,87,2,20,35,46,50
30,43,53,56,111,1,13,20,29,66
55,86,91,99,106,6,21,50,51,92
29,30,36,83,106,72,74,84,97,101
31,41,78,83,98,21,27,69,87,96
48,49,53,66,79,7,26,39,55,73
7,20,30,60,72,1,36,51,62,86
20,29,30,39,70,13,14,76,109,111
6,16,19,26,85,20,30,78,82,94
30,55,67,74,107,20,34,38,87,93
9,41,55,74,86,43,50,63,79,98
27,36,42,80,93,22,44,62,87,98
5,70,87,102,104,9,71,73,74,79
1,17,30,85,99,26,27,74,94,104
10,16,28,60,110,17,26,33,95,98
13,30,47,84,85,45,52,57,72,99
9,42,60,71,87,8,17,20,84,96
11,31,55,72,87,5,38,42,48,103
30,71,72,75,94,7,15,21,52,79
6,17,20,53,84,30,39,64,77,92
1,25,41,59,101,14,28,29,42,47
9,31,37,38,81,26,36,41,88,94
25,30,71,72,99,31,39,51,67,84
9,26,27,69,74,15,43,51,64,68
46,52,59,85,89,17,56,88,90,100
7,46,51,72,112,11,30,92,97,106
18,38,60,74,111,10,20,69,93,110
3,9,39,69,92,43,66,81,86,98
3,13,50,67,96,20,26,69,77,106
12,20,26,36,99,22,68,71,83,95
11,50,55,70,87,39,68,69,73,112
7,15,21,28,47,46,51,57,67,85
5,15,47,62,64,17,31,51,55,76
6,35,50,65,107,20,34,41,67,110
17,54,60,85,86,15,16,63,64,107
1,9,26,60,65,13,42,63,87,88
7,46,50,72,110,5,43,67,85,101
3,39,73,79,88,11,64,65,69,83
10,25,46,60,79,21,54,56,64,91
7,9,53,55,94,17,27,69,86,99
7,15,29,77,87,2,60,64,76,84
30,41,42,101,103,29,50,74,78,86
16,63,69,78,101,29,42,74,84,86
15,20,30,45,47,34,68,69,86,96
55,60,73,106,112,11,20,38,80,85
8,27,29,30,43,10,16,47,51,101
11,86,90,100,106,39,60,67,71,112
18,36,51,63,64,5,6,13,28,76
23,42,56,75,99,9,15,41,79,101
16,23,54,78,91,28,49,50,92,96
21,28,56,87,100,11,32,55,69,85
74,84,90,93,104,10,34,60,112,114
13,44,54,60,86,28,46,78,80,87
20,69,75,95,98,5,54,63,102,103
51,69,76,86,99,3,45,66,74,98
5,15,39,63,73,49,54,86,92,98
25,38,46,60,106,26,39,73,100,112
2,48,50,76,84,6,23,28,37,74
4,7,25,30,100,19,72,91,110,112
27,41,53,64,78,7,49,62,63,83
41,74,84,101,103,7,27,40,67,110
7,15,26,34,38,20,49,69,89,110
7,21,39,44,75,17,20,22,50,104
7,52,75,93,99,8,27,42,74,96
19,30,46,69,89,10,29,91,101,106
29,35,70,79,106,17,20,28,54,75
6,30,39,63,88,8,23,28,44,86
5,43,47,51,64,9,26,40,54,74
19,30,63,71,91,7,33,39,99,110
13,17,54,84,86,8,16,57,64,106
29,30,36,39,47,7,8,26,68,75
15,35,50,86,99,27,44,53,64,69
17,25,30,65,78,7,10,11,20,41
7,11,33,45,56,37,43,96,107,114
8,17,27,54,110,26,85,93,98,104
9,17,44,79,84,6,20,33,61,74
47,57,76,87,93,16,53,67,68,96
8,16,46,85,87,35,64,95,104,114
13,19,27,36,96,12,20,22,30,80
7,12,21,69,112,42,50,59,65,68
31,42,49,83,103,16,69,74,87,89
30,41,49,58,65,10,13,31,77,86
8,76,84,98,103,15,35,83,99,112
37,39,40,51,54,15,31,55,64,75
16,21,30,44,65,7,35,51,78,101
7,49,51,72,79,54,65,86,89,90
21,41,46,63,64,20,23,56,75,99
2,46,54,63,64,13,47,68,86,96
2,12,39,50,83,8,11,26,87,99
15,16,65,76,87,13,40,51,54,66
30,87,89,98,106,20,41,47,78,91
9,44,86,91,103,11,26,29,48,83
2,11,30,35,102,25,26,71,95,110
1,7,21,28,87,49,55,68,92,106
53,54,73,74,79,3,17,63,69,88
22,26,34,84,95,7,9,48,75,82
2,35,50,68,93,47,77,84,87,96
25,50,51,70,112,7,11,30,47,110
22,26,65,86,99,7,20,25,72,97
5,10,28,65,76,16,18,101,102,109
10,18,44,73,90,16,48,66,81,94
17,50,65,69,88,31,49,54,86,98
27,53,63,73,107,4,21,40,88,92
4,7,74,75,90,22,72,96,100,112
6,7,26,29,39,11,30,71,96,101
15,17,25,50,51,14,20,31,55,72
7,26,35,46,96,11,20,47,50,51
2,15,18,37,76,20,22,40,47,65
29,42,64,74,88,10,16,65,86,87
15,53,63,86,88,11,21,62,76,89
27,39,58,83,86,15,29,42,50,64
16,21,40,74,102,15,26,53,58,76
1,21,51,86,88,34,66,79,80,97
19,25,46,84,104,3,12,15,71,112
13,30,53,87,93,22,33,50,51,106
18,55,76,84,87,20,28,52,74,95
7,10,21,30,34,2,8,11,60,101
27,51,63,69,103,9,16,21,54,98
2,23,26,76,113,6,35,84,98,107
10,23,74,79,99,5,7,47,93,106
7,11,13,26,93,8,21,22,30,65
34,41,59,103,111,9,65,70,79,107
3,17,26,48,63,39,51,54,86,88
13,18,49,94,101,20,42,43,84,96
13,16,63,68,69,27,42,54,65,66
50,60,75,78,85,18,36,84,99,101
16,67,68,78,98,1,9,43,64,79
26,28,74,92,96,1,39,50,69,88
40,41,55,74,87,12,17,26,51,66
15,22,40,67,84,3,9,18,25,102
7,30,39,55,72,46,51,93,100,112
29,30,36,46,70,19,39,50,91,99
9,28,63,87,106,16,34,41,84,86
9,20,35,75,93,39,40,41,59,85
34,48,50,51,86,5,18,74,79,96
25,51,84,93,101,7,8,17,86,96
29,37,67,84,98,4,17,41,74,86
47,65,84,87,94,68,76,78,86,104
1,20,25,33,96,7,12,22,30,60
1,26,69,75,84,2,20,46,50,95
13,16,37,51,54,20,34,38,87,93
39,65,71,73,87,11,20,50,55,93
16,18,26,74,84,20,21,47,98,103
9,22,53,79,103,11,47,63,86,102
16,34,64,94,103,9,21,63,83,96
20,28,35,37,88,11,55,63,70,87
41,50,68,99,106,17,30,47,69,73
3,29,70,72,107,42,50,87,97,106
7,25,55,72,74,20,21,31,53,73
11,20,51,84,90,10,13,28,29,68
32,46,50,67,104,37,40,70,74,88
13,16,64,72,89,3,9,45,85,114
2,52,72,79,86,7,11,57,62,100
16,39,41,51,87,13,48,68,100,108
29,41,46,87,107,2,60,74,79,109
4,39,50,52,71,7,11,30,47,51
27,33,75,89,96,31,47,78,83,99
5,49,63,98,102,3,9,11,55,73
9,11,42,68,87,15,16,54,55,86
54,57,87,97,104,6,9,63,65,79
3,15,25,39,73,40,51,53,67,79
1,5,85,91,96,9,41,55,64,74
13,23,27,40,95,16,25,41,55,68
8,13,28,37,110,7,23,25,68,81
44,50,83,93,97,4,9,15,42,79
3,19,47,64,70,8,39,60,71,87
10,16,70,84,111,1,23,74,79,98
16,39,64,95,110,2,14,50,54,74
15,39,89,105,112,30,59,80,103,104
10,23,65,79,103,41,56,72,75,110
8,63,68,75,99,7,27,29,49,78
18,31,37,41,43,14,55,70,76,87
7,44,56,68,103,47,53,78,84,87
26,30,34,41,95,11,20,50,75,96
31,42,48,64,75,13,54,55,83,86
7,36,41,61,114,3,13,16,18,101
7,9,26,98,103,40,47,51,74,89
11,26,67,85,100,8,55,75,84,104
8,31,46,47,60,20,25,28,77,87
2,21,57,64,94,26,74,86,95,96
61,86,96,101,104,2,6,20,47,92
15,37,46,65,111,9,11,16,54,79
5,49,55,66,93,45,69,86,88,98
8,39,55,79,88,34,36,52,54,89
40,49,53,90,102,5,34,47,63,71
3,13,17,40,77,1,22,64,68,84
20,34,41,51,87,29,76,78,92,101
15,28,30,85,102,39,50,68,71,72
12,20,52,55,90,1,45,50,85,112
5,8,89,96,114,65,70,74,86,107
15,47,59,89,102,5,54,63,73,74
10,23,68,97,98,1,2,8,16,111
16,29,43,99,101,27,47,53,66,96
11,65,74,84,101,7,13,63,91,94
41,51,68,74,87,17,50,79,82,96
15,41,49,71,110,20,38,54,62,74
1,28,49,86,110,43,55,67,91,107
16,33,74,77,101,15,34,42,53,68
2,10,22,64,84,14,20,35,66,98
26,29,63,68,106,25,74,81,85,100
20,31,74,85,98,28,29,46,50,80
7,15,17,31,54,27,48,80,89,97
18,30,86,97,99,8,9,26,39,51
15,29,34,42,101,27,45,53,68,69
2,46,75,98,99,30,47,60,83,102
27,53,63,86,89,7,17,40,54,65
27,47,65,83,106,9,21,39,40,89
5,13,54,88,107,9,31,32,49,114
8,20,29,76,111,22,25,41,72,81
41,45,68,79,96,39,53,72,83,91
13,28,54,88,110,9,48,55,73,84
84,98,101,104,106,13,58,77,78,86
6,20,49,65,92,25,29,107,109,111
33,40,45,63,64,47,58,69,87,106
22,23,50,86,102,17,20,28,29,75
17,19,26,38,91,3,39,56,60,64
1,2,20,26,46,7,17,51,82,101
1,16,29,36,87,28,31,70,95,97
7,10,31,49,69,20,30,41,43,106
1,20,29,39,103,47,64,86,89,98
3,5,28,51,95,9,54,78,92,102
20,26,55,63,73,11,51,68,86,93
4,21,51,84,101,17,25,38,62,90
66,76,86,88,93,15,53,58,74,87
17,26,29,44,57,7,8,69,97,101
3,54,73,86,88,5,7,56,74,99
1,5,28,51,74,14,20,44,50,97
16,31,102,106,108,2,11,62,63,64
16,31,48,49,65,7,12,13,27,92
49,50,56,69,102,9,33,63,68,96
26,47,68,78,93,5,29,63,99,102
11,28,30,54,65,9,10,84,86,96
8,28,79,81,91,3,9,31,51,69
22,25,42,61,109,37,60,66,88,96
2,28,76,84,95,31,50,97,106,114
10,49,72,84,99,9,28,60,75,85
8,73,87,97,111,14,19,86,91,104
21,75,77,88,107,31,41,43,76,111
13,30,56,80,86,3,8,29,66,74
3,47,51,66,72,9,21,23,79,92
25,30,41,56,110,20,46,55,72,107
16,39,41,57,112,11,13,60,64,95
4,42,75,86,96,5,55,56,74,79
2,17,26,70,111,8,29,67,84,86
4,17,25,51,75,20,32,41,54,97
63,65,92,93,102,39,45,73,80,86
12,31,42,71,75,5,6,10,68,100
30,74,78,80,111,38,43,66,70,87
15,33,49,65,101,9,21,42,69,75
42,43,44,68,96,8,29,46,84,101
9,31,48,78,86,13,19,85,90,91
7,11,50,96,99,3,8,20,22,35
26,31,69,93,106,19,39,51,91,112
14,16,35,79,109,39,48,84,86,104
8,37,46,101,104,19,65,78,86,91
5,17,21,51,63,1,55,73,74,92
7,27,57,66,98,2,8,23,87,107
11,28,93,104,111,7,37,74,109,112
28,50,57,59,74,11,12,26,69,87
29,41,59,75,101,20,22,42,84,98
7,20,58,74,77,5,41,43,62,70
26,29,33,73,99,2,54,62,87,98
27,47,64,85,93,2,7,22,63,75
23,27,29,43,77,5,18,25,60,65
20,22,41,65,96,43,53,64,84,102
7,22,26,47,93,20,41,73,87,94
20,38,69,74,77,30,58,72,76,107
3,10,46,73,97,13,40,51,54,69
43,50,53,67,87,8,29,42,68,103
49,55,72,79,88,54,63,86,90,97
9,42,43,55,89,15,30,41,46,101
9,42,43,45,68,41,74,78,84,101
7,8,26,73,90,2,6,17,87,111
25,42,90,96,107,6,13,86,94,114
11,51,70,86,91,5,87,97,106,109
6,20,30,48,99,26,29,50,54,74
47,50,53,58,74,11,33,40,43,88
10,15,26,38,50,12,22,30,65,111
34,63,65,103,112,6,28,39,50,110
2,7,26,39,67,25,30,47,85,97
10,21,28,29,87,75,84,97,104,106
16,29,46,87,102,11,20,39,51,101
39,50,85,93,100,31,47,55,62,106
26,47,52,93,112,27,35,42,57,96
2,22,41,43,101,7,17,25,51,89
4,25,26,33,96,42,51,64,87,93
7,22,67,85,87,1,20,25,29,42
5,25,42,84,104,17,18,20,60,102
29,31,36,57,94,13,30,82,99,103
9,15,62,84,106,33,64,89,91,98
1,15,29,37,100,7,64,76,93,96
20,46,68,70,88,26,41,48,76,103
2,20,76,84,86,5,13,67,88,104
21,44,91,101,103,20,39,50,64,77
5,11,66,72,88,7,9,89,90,98
34,42,59,64,87,10,20,78,96,101
13,49,63,88,102,20,23,50,96,106
1,65,79,83,97,13,25,54,72,80
12,42,65,74,87,21,75,79,88,94
28,79,84,106,109,8,74,75,96,102
7,27,47,70,108,29,34,75,88,95
19,40,49,51,91,3,9,76,92,93
7,8,21,29,68,39,47,57,70,78
30,42,76,83,99,36,41,74,84,101
16,17,42,75,99,1,11,50,51,100
16,54,55,72,86,15,53,79,88,97
16,31,47,51,65,27,37,63,98,99
3,67,76,88,99,27,28,51,68,77
28,37,54,64,104,9,48,51,79,98
29,30,34,74,92,27,45,69,86,99
27,31,45,72,76,15,46,84,88,101
26,34,47,87,93,9,27,54,69,106
25,63,86,91,99,8,38,58,74,87
13,69,89,92,98,5,46,54,58,63
21,26,50,72,110,7,52,74,100,112
13,29,48,68,79,17,54,65,86,88
29,70,71,76,91,1,28,30,40,111
14,44,50,54,101,38,52,70,80,84
39,53,58,70,87,12,65,74,91,100
23,62,76,83,102,5,9,45,47,73
16,44,50,91,98,5,11,38,70,103
7,13,42,110,112,51,52,62,72,101
30,39,86,100,106,11,26,51,67,112
10,15,23,55,79,13,60,65,68,76
15,37,41,86,101,27,29,33,53,58
7,12,39,68,71,11,26,50,69,95
1,50,55,74,87,17,86,92,93,106
13,20,29,33,56,12,30,41,48,62
2,35,36,37,86,7,47,57,87,109
27,41,71,72,74,7,25,42,56,75
21,63,73,74,79,17,48,83,86,98
13,28,30,47,102,31,34,50,69,93
16,41,75,78,87,20,34,53,81,91
9,13,20,31,69,2,47,53,65,102
8,29,30,47,87,11,20,26,51,96
9,30,41,43,83,16,46,47,87,96
31,51,80,88,106,16,44,50,65,76
61,75,77,87,88,13,23,58,83,113
39,55,63,66,86,5,20,32,98,103
26,33,75,81,99,1,20,84,98,106
29,53,63,68,88,17,48,50,79,93
9,79,89,92,98,8,40,51,66,80
27,47,52,53,90,7,68,72,82,96
11,18,55,90,97,63,81,86,88,91
13,51,54,92,103,3,17,73,86,98
15,16,43,101,104,40,65,86,89,92
3,51,76,88,93,5,47,65,68,82
5,54,62,88,92,13,15,66,69,89
20,44,49,84,96,6,51,63,86,104
65,86,98,103,106,2,9,41,56,90
5,8,25,33,99,37,76,88,95,97
6,16,78,92,96,7,43,56,86,99
47,64,67,84,99,20,74,89,96,101
26,51,70,76,86,10,30,61,88,103
6,14,29,43,79,32,48,74,75,88
7,25,30,59,62,11,26,31,51,100
26,28,38,44,87,54,60,63,98,102
6,13,55,87,100,8,64,74,88,112
70,74,75,87,102,18,22,30,41,110
20,43,55,71,72,8,29,50,60,65
7,21,38,65,80,25,52,55,71,84
36,37,79,80,94,9,32,65,84,96
23,39,87,95,96,2,15,31,48,49
8,30,47,75,97,11,20,52,100,105
14,50,74,75,99,51,52,93,100,112
51,58,74,86,93,5,17,69,87,88
13,27,44,65,88,6,51,57,59,68
7,95,97,98,110,13,37,93,102,114
11,28,54,84,86,48,50,96,106,107
9,45,49,86,96,8,16,50,74,103
7,8,97,99,101,20,25,35,39,83
18,25,68,86,104,8,17,23,51,90
41,64,76,84,98,29,57,60,68,93
2,3,23,25,54,15,16,43,85,88
17,29,68,73,93,34,47,48,64,85
11,20,38,99,110,7,36,72,82,87
7,27,29,43,93,35,64,77,86,92
8,26,28,68,74,18,30,43,54,107
19,25,79,91,100,11,29,85,106,112
15,23,63,64,89,16,54,76,92,103
8,15,20,30,80,26,41,46,67,68
2,64,70,75,106,20,54,76,84,104
46,63,64,87,96,9,16,72,90,98
30,43,63,83,93,9,16,47,87,96
51,58,63,86,91,7,14,31,72,74
13,16,30,54,87,19,55,76,79,84
9,16,43,54,68,42,46,64,92,96
6,26,64,94,99,25,29,46,73,101
17,27,88,93,96,6,20,35,61,101
26,49,57,96,99,30,37,50,69,76
26,30,65,72,74,8,29,58,73,111
30,34,41,51,68,8,17,53,96,101
7,11,47,51,68,20,25,35,53,71
50,60,69,75,85,27,30,41,78,94
5,7,17,54,88,8,15,40,47,89
13,50,63,79,96,9,55,60,68,83
27,46,86,96,106,10,47,65,83,87
6,13,51,63,79,37,48,76,104,107
2,29,63,78,79,16,34,42,65,101
46,78,92,101,109,9,16,42,69,97
9,10,55,84,111,8,14,28,37,97
39,61,92,93,100,3,28,46,84,112
18,38,66,75,97,7,15,30,62,76
7,34,42,79,103,17,72,86,87,96
7,56,68,69,76,2,11,50,79,99
13,30,80,93,107,9,26,38,41,103
41,45,70,86,104,2,19,57,80,106
23,37,77,104,106,5,16,18,39,85
23,27,68,70,97,42,47,86,101,103
6,29,64,82,84,13,20,67,78,86
15,30,47,78,101,27,29,33,39,49
16,21,27,93,107,25,26,29,71,104
7,51,72,92,103,4,31,40,45,60
3,9,39,51,92,20,23,60,102,103
30,50,54,74,85,3,25,52,55,72
22,35,43,47,59,17,27,50,77,80
23,42,53,68,78,7,27,43,51,69
4,20,40,41,101,15,51,74,86,88
7,15,27,69,106,29,53,68,81,101
19,20,29,89,91,3,18,27,99,106
34,38,54,66,92,5,10,65,87,106
30,42,68,85,97,7,14,15,22,40
29,40,47,51,106,9,43,53,68,87
47,73,76,79,85,5,15,28,51,92
14,47,50,74,100,6,11,20,28,87
20,50,52,99,104,29,31,33,39,72
47,70,79,98,111,2,32,34,50,59
20,22,37,51,67,6,17,28,50,96
2,17,26,50,109,8,20,39,87,97
12,26,74,107,111,7,20,21,55,72
29,42,46,69,101,25,27,47,55,74
5,8,17,51,71,7,11,37,57,81
7,8,14,101,103,16,22,30,41,44
62,64,73,79,97,13,19,53,83,92
21,55,72,86,112,7,12,39,71,92
7,13,27,44,96,11,28,51,84,100
16,18,27,39,88,15,43,63,68,100
69,84,94,97,112,15,16,27,57,58
10,43,53,86,92,15,17,42,72,101
16,29,47,49,101,9,15,34,42,69
11,13,30,83,99,17,20,26,95,98
44,48,68,69,86,29,31,84,94,97
1,3,5,69,76,13,41,50,68,99
25,26,35,39,85,2,17,22,44,83
26,39,50,72,99,30,94,98,104,112
55,69,74,87,93,13,20,28,77,110
16,28,70,73,87,9,18,65,76,111
34,37,60,81,102,8,84,87,94,96
51,58,69,74,87,9,18,68,91,96
26,41,43,62,67,6,60,65,66,107
13,28,64,88,98,20,27,45,49,96
11,20,39,40,55,5,8,31,74,98
17,28,54,62,112,39,68,69,81,88
1,7,22,106,112,25,42,50,61,79
47,74,86,100,107,7,10,31,34,38
2,42,74,78,114,1,84,86,98,106
28,32,49,72,111,16,50,98,107,109
41,84,93,95,101,15,20,42,43,56
2,5,42,74,102,23,47,49,50,79
20,41,62,72,106,26,28,74,80,85
21,30,60,65,80,3,13,55,72,107
2,5,8,17,107,11,28,87,95,97
35,37,54,65,107,67,71,74,86,108
31,48,60,74,86,5,8,46,51,88
5,8,13,71,80,28,29,30,69,74
28,70,75,82,114,2,25,92,103,109
6,21,40,98,111,18,23,69,73,79
9,17,20,48,87,4,30,39,71,72
16,18,34,103,111,6,17,29,52,79
32,52,81,99,104,8,15,45,93,110
7,34,63,84,98,8,26,30,39,51
1,11,16,55,79,29,46,47,58,83
7,28,39,93,112,20,21,38,42,75
7,15,20,50,67,4,9,16,26,74
17,73,86,92,98,26,48,51,101,103
7,12,25,39,88,17,55,86,100,106
53,58,72,89,97,1,29,55,86,92
20,22,28,67,110,18,26,29,71,106
8,25,28,31,86,11,20,26,55,71
14,27,50,57,93,46,54,78,84,87
18,31,68,97,99,25,30,57,65,93
